20	155	265	270	335	0	0	0	76.0	57.2831	42.0266	85.0	0.6319258629841272
80	155	265	270	290	0	0	0	76.0	57.1508	42.0427	85.0	0.6246077209951784
20	150	265	270	335	0	0	0	76.0	57.2073	41.942	85.0	0.6265953024912766
20	120	155	265	335	0	0	0	76.0	57.2348	41.8858	85.0	0.6274848656606545
20	155	255	270	335	0	0	0	76.0	57.1976	41.9493	85.0	0.6261325851897642
70	80	155	270	290	0	0	0	76.0	57.1143	41.9984	85.0	0.6220117221229426
80	155	265	275	290	0	0	0	76.0	57.1137	42.0328	85.0	0.6223929964667546
80	155	225	265	290	0	0	0	76.0	56.9565	41.2015	85.0	0.6038697011342394
155	225	265	290	300	0	0	0	76.0	56.9783	41.1312	85.0	0.6042977518148411
80	150	225	265	290	0	0	0	76.0	56.9332	41.1711	85.0	0.6022282503321007
80	155	220	265	290	0	0	0	76.0	56.9612	41.1634	85.0	0.603703556536515
155	225	265	285	300	0	0	0	76.0	56.9307	41.092	85.0	0.6012031985918646
80	150	220	265	290	0	0	0	76.0	56.9276	41.1228	85.0	0.6013746718389812
80	150	225	270	290	0	0	0	76.0	56.9078	41.1442	85.0	0.6005121217500909
75	150	220	265	290	0	0	0	76.0	56.9031	41.0905	85.0	0.5996501098013315
75	150	225	270	290	0	0	0	76.0	56.8824	41.098	85.0	0.598583435249413
75	150	225	275	290	0	0	0	76.0	56.8605	41.1032	85.0	0.5974261801591824
75	150	225	270	295	0	0	0	76.0	56.8793	41.0681	85.0	0.5980778739432906
75	150	225	275	295	0	0	0	76.0	56.8394	41.0416	85.0	0.5955706686860389
75	150	225	275	295	0	0	0	76.0	56.8394	41.0416	85.0	0.5955706686860389
75	150	225	275	300	0	0	0	76.0	56.8472	41.0377	85.0	0.5959593748202124
75	110	150	225	275	0	0	0	76.0	56.8319	41.1094	85.0	0.5959110235823579
75	150	220	275	300	0	0	0	76.0	56.837	41.0185	85.0	0.595181365521607
75	115	150	225	275	0	0	0	76.0	56.8098	41.0082	85.0	0.5935626529304733
75	115	150	225	275	0	0	0	76.0	56.8098	41.0082	85.0	0.5935626529304733
70	115	150	225	275	0	0	0	76.0	56.8216	40.9906	85.0	0.5940201712184617
75	115	150	225	275	0	0	0	76.0	56.8098	41.0082	85.0	0.5935626529304733
70	120	150	225	275	0	0	0	76.0	56.8134	40.9679	85.0	0.5933159055362076
70	115	150	220	275	0	0	0	76.0	56.8197	40.9331	85.0	0.5932805834112148
70	115	150	220	275	0	0	0	76.0	56.8197	40.9331	85.0	0.5932805834112148
70	115	145	220	275	0	0	0	76.0	56.8466	40.9184	85.0	0.5946078115032689
75	115	150	220	275	0	0	0	76.0	56.804	40.9455	85.0	0.592549398505965
115	145	220	255	275	0	0	0	76.0	56.7758	40.8724	85.0	0.5901901225702232
120	145	220	255	275	0	0	0	76.0	56.7553	40.8618	85.0	0.5889446246260768
115	145	220	250	275	0	0	0	76.0	56.7961	40.8335	85.0	0.5908849229353292
115	145	220	250	275	0	0	0	76.0	56.7961	40.8335	85.0	0.5908849229353292
120	150	220	255	275	0	0	0	76.0	56.7406	40.8612	85.0	0.5881291101260675
120	145	220	255	280	0	0	0	76.0	56.7886	40.8461	85.0	0.5906085163025266
115	145	220	245	275	0	0	0	76.0	56.8584	40.8191	85.0	0.5941748505028878
120	150	220	255	275	0	0	0	76.0	56.7406	40.8612	85.0	0.5881291101260675
120	145	220	255	275	0	0	0	76.0	56.7556	40.8609	85.0	0.5889512970687267
120	150	220	255	280	0	0	0	76.0	56.7698	40.8368	85.0	0.5894701733863892
120	145	215	255	280	0	0	0	76.0	56.7929	40.8255	85.0	0.5906209940703773
120	145	220	250	280	0	0	0	76.0	56.8462	40.8121	85.0	0.593422424847583
115	150	220	245	275	0	0	0	76.0	56.8306	40.8143	85.0	0.5925826111342396
115	145	215	245	275	0	0	0	76.0	56.8652	40.8023	85.0	0.5943689976783733
120	150	220	255	275	0	0	0	76.0	56.7406	40.8612	85.0	0.5881291101260675
120	145	220	255	275	0	0	0	76.0	56.7556	40.8609	85.0	0.5889512970687267
120	150	220	255	280	0	0	0	76.0	56.7698	40.8368	85.0	0.5894701733863892
120	145	215	255	280	0	0	0	76.0	56.7929	40.8255	85.0	0.5906209940703773
120	150	220	250	280	0	0	0	76.0	56.8244	40.8035	85.0	0.5921219634523833
