80	155	265	270	335	0	0	0	76.0	49.7824	27.4564	85.0	0.2159669007559169
80	120	155	265	335	0	0	0	76.0	49.6654	27.6652	85.0	0.21305312724211534
80	155	265	270	335	0	0	0	76.0	49.7824	27.4564	85.0	0.2159669007559169
80	155	180	265	335	0	0	0	76.0	49.4958	27.5634	85.0	0.20791439030715883
25	80	180	265	335	0	0	0	76.0	49.389	27.381	85.0	0.2044427271085423
25	80	180	265	335	0	0	0	76.0	49.389	27.381	85.0	0.2044427271085423
25	80	175	265	335	0	0	0	76.0	49.3953	27.3757	85.0	0.20460777666952126
25	85	175	265	335	0	0	0	76.0	49.3888	27.3642	85.0	0.20439697653541808
25	85	175	265	335	0	0	0	76.0	49.3888	27.3642	85.0	0.20439697653541808
25	85	175	265	340	0	0	0	76.0	49.3997	27.3515	85.0	0.20467426567006436
25	85	175	265	335	0	0	0	76.0	49.3888	27.3642	85.0	0.20439697653541808
25	85	175	270	340	0	0	0	76.0	49.3922	27.3339	85.0	0.20442076937335926
25	85	175	265	335	0	0	0	76.0	49.3888	27.3642	85.0	0.20439697653541808
25	85	175	270	340	0	0	0	76.0	49.3922	27.3339	85.0	0.20442076937335926
25	85	270	320	340	0	0	0	76.0	49.3822	27.4629	85.0	0.20444798364269123
25	85	175	265	335	0	0	0	76.0	49.3888	27.3642	85.0	0.20439697653541808
25	85	175	270	340	0	0	0	76.0	49.3922	27.3339	85.0	0.20442076937335926
25	85	270	320	340	0	0	0	76.0	49.3822	27.4629	85.0	0.20444798364269123
25	50	85	270	340	0	0	0	76.0	49.3851	27.4533	85.0	0.2045065061325946
25	85	180	270	340	0	0	0	76.0	49.3779	27.3221	85.0	0.2039897187108006
25	85	180	270	340	0	0	0	76.0	49.3779	27.3221	85.0	0.2039897187108006
25	90	180	270	340	0	0	0	76.0	49.3721	27.3388	85.0	0.20386605841642394
25	85	180	270	340	0	0	0	76.0	49.3779	27.3221	85.0	0.2039897187108006
25	90	180	270	340	0	0	0	76.0	49.3721	27.3388	85.0	0.20386605841642394
25	90	185	270	340	0	0	0	76.0	49.372	27.3594	85.0	0.203912261706791
25	85	180	270	340	0	0	0	76.0	49.3779	27.3221	85.0	0.2039897187108006
25	90	180	270	340	0	0	0	76.0	49.3721	27.3388	85.0	0.20386605841642394
25	90	185	270	340	0	0	0	76.0	49.372	27.3594	85.0	0.203912261706791
