0	10.861746
1	15.7652471
2	38.787323
3	12.12762
4	9.477310000000001
5	30.342560000000006
6	17.719444
7	20.864157
8	0.043418210000000006
9	12.08465988
10	16.6199
11	38.692335
12	20.387549999999997
13	13.992497000000002
14	27.811928520000006
15	61.49489
16	67.11076
17	49.46544799999999
18	61.55225000000001
19	41.846725
20	51.12114
21	59.502399999999994
22	64.67546200000001
23	24.350249
24	18.031458999999998
25	25.820515
26	7.09498
27	0.769937
28	12.120420000000001
29	25.751199999999997
30	0.0
31	13.034489999999998
32	46.539249999999996
33	29.351717999999998
34	11.395209600000001
35	14.927610000000001
36	59.084737000000004
37	25.235775
38	10.5656335884
39	41.056360999999995
40	15.687740999999999
41	9.44989
42	16.889334
43	16.559269999999998
44	15.546708800000001
45	2.06365
46	31.900930000000002
47	31.83799
48	35.54007
49	12.2823
50	36.107158000000005
51	22.621883999999998
52	48.331812000000006
53	28.884284765999997
54	104.62080879999998
55	108.24462000000001
56	70.54433999999999
57	2.1333
58	32.430786999999995
59	45.071270000000005
60	58.33632
61	35.859415
62	5.4271024
63	22.208170000000003
64	9.88292
65	4.173877259999999
66	53.47643
67	29.761969869999998
68	29.06137
69	49.144
70	13.423050000000002
71	12.09161928
