var x90 [*] :=
 1 30             16 26.7835        31  6.89086       46 30
 2 30             17  9.84008       32 21.9507        47  5.27062e-07
 3 30             18 18.8276        33 21.9364        48 30
 4 20.8557        19 14.2333        34 22.4407        49  4.15748e-07
 5  4.13023e-06   20  4.18609       35 17.4067        50  7.11998e-07
 6 16.7855        21  5.18454       36 27.7083        51  9.19697e-07
 7 30             22  9.84223       37 24.7811        52  1.08918e-07
 8 25.3559        23 19.3556        38  1.31312e-06   53  8.17794e-06
 9 17.0329        24 30             39  1.66249e-07   54 22.5949
10 25.0534        25 21.0468        40  0.744151      55  3.91621e-07
11 24.6773        26 28.302         41 30             56  2.91825e-06
12 14.6548        27 30             42 30             57  5.51754
13  7.53724e-07   28 19.4657        43 30             58  1.43607
14 14.2414        29  8.61486e-07   44 20.8478
15 14.6555        30  1.46553e-07   45 30
;

