var x105 [*] :=
 1 26.9309        17 30             33 19.3497        49 30
 2 23.8426        18 22.8113        34 26.9955        50  1.16957e-06
 3 29.7736        19 17.4853        35 16.3367        51  1.13192e-06
 4 27.1941        20 11.7959        36 20.8497        52  3.12263e-07
 5 23.5741        21  7.85918       37 26.0876        53  3.91263e-07
 6  6.80684e-08   22 14.8618        38 22.6317        54  8.82525e-07
 7 30             23 17.4032        39  3.6296        55  2.54209e-07
 8 30             24 22.9012        40  1.132e-07     56  8.41952
 9 30             25 30             41 24.1826        57 30
10 28.924         26 30             42 24.8737        58  2.59007e-07
11 19.7734        27 30             43 30             59  1.95233
12 23.5348        28 30             44 26.6033        60  2.05761
13 26.3385        29 21.7022        45 21.8966        61  4.59653
14  0.886219      30  2.54772e-07   46 27.169         62  2.98268e-06
15 16.048         31  9.09857e-08   47 30             63  6.85361
16 22.8652        32 24.6675        48  2.29826e-07
;

